"rgn_id","pressure","value","rgn_type","type_w_ant","rgn_ant_id","rgn_name"
178,"nutrient",0.00333282558205107,"eez","eez",178,"Poland"
179,"nutrient",-0.00649439651203615,"eez","eez",179,"France"
180,"nutrient",0.000569261866545628,"eez","eez",180,"United Kingdom"
181,"nutrient",0.00504807096585813,"eez","eez",181,"Ireland"
182,"nutrient",-0.0040223308932923,"eez","eez",182,"Spain"
183,"nutrient",-0.00724108345731562,"eez","eez",183,"Portugal"
184,"nutrient",-0.00721145735440843,"eez","eez",184,"Italy"
185,"nutrient",-0.0041697486621243,"eez","eez",185,"Monaco"
186,"nutrient",-0.0272999408491825,"eez","eez",186,"Montenegro"
187,"nutrient",0.00163620775113636,"eez","eez",187,"Croatia"
188,"nutrient",-0.0171062891082517,"eez","eez",188,"Slovenia"
189,"nutrient",-0.000178399577511467,"eez","eez",189,"Lithuania"
190,"nutrient",0.0405430741614613,"eez","eez",190,"Qatar"
191,"nutrient",-0.00567900287087541,"eez","eez",191,"Iran"
192,"nutrient",0.00390728346388424,"eez","eez",192,"Iraq"
193,"nutrient",0.00413533796328058,"eez","eez",193,"Guinea Bissau"
194,"nutrient",0.00632403946184717,"eez","eez",194,"Guinea"
195,"nutrient",0.00555136824616617,"eez","eez",195,"Ivory Coast"
196,"nutrient",0.00332654609762271,"eez","eez",196,"Nigeria"
197,"nutrient",0.00184825443129929,"eez","eez",197,"Cameroon"
198,"nutrient",0.00172024805770436,"eez","eez",198,"Gabon"
199,"nutrient",0.0228411276473839,"eez","eez",199,"Democratic Republic of the Congo"
200,"nutrient",0.00863074360966916,"eez","eez",200,"Angola"
202,"nutrient",0.00296352902905457,"eez","eez",202,"Tanzania"
203,"nutrient",0.011105191121131,"eez","eez",203,"India"
204,"nutrient",0.00529295826873372,"eez","eez",204,"Bangladesh"
205,"nutrient",0.000794052654940443,"eez","eez",205,"Myanmar"
206,"nutrient",0.00121776794083485,"eez","eez",206,"Malaysia"
207,"nutrient",-0.00185735119701437,"eez","eez",207,"Vietnam"
208,"nutrient",-0.0178127738456857,"eez","eez",208,"Singapore"
209,"nutrient",0.00778778297663144,"eez","eez",209,"China"
210,"nutrient",-0.00424755850529329,"eez","eez",210,"Japan"
212,"nutrient",0,"eez","eez",212,"Gilbert Islands (Kiribati)"
214,"nutrient",0.00196409535115247,"eez","eez",214,"Egypt"
215,"nutrient",0.0167822992793985,"eez","eez",215,"Jordan"
216,"nutrient",0.00339322586183415,"eez","eez",216,"Indonesia"
218,"nutrient",0.000282399408172618,"eez","eez",218,"Canada"
219,"nutrient",4.82576036654279e-06,"eez","eez",219,"Saint Pierre and Miquelon"
220,"nutrient",0,"eez","eez",220,"Sint Maarten"
221,"nutrient",0,"eez","eez",221,"Northern Saint-Martin"
222,"nutrient",-0.0041077755827348,"eez","eez",222,"Sweden"
223,"nutrient",0.000406545704643791,"eez","eez",223,"Norway"
224,"nutrient",-0.000309572132813474,"eez","eez",224,"Chile"
227,"nutrient",-0.000429337047127713,"eez","eez",227,"Jersey"
228,"nutrient",-1.06703366389133e-05,"eez","eez",228,"Guernsey"
231,"nutrient",0.00827925592995864,"eez","eez",231,"East Timor"
232,"nutrient",0.0309394901110367,"eez","eez",232,"Bosnia and Herzegovina"
237,"nutrient",0.00707803112554091,"eez","eez",237,"Oecussi Ambeno"
244,"nutrient",0,"eez","eez",244,"Curacao"
245,"nutrient",0,"eez","eez",245,"Bonaire"
247,"nutrient",-0.000686208633021778,"eez","eez",247,"Brunei"
248,"nutrient",0,"eez","eez",248,"Saba"
249,"nutrient",-0.000255263692887298,"eez","eez",249,"Sint Eustatius"
250,"nutrient",4.253762239104e-09,"eez","eez",250,"Aruba"
1,"oa",0.00644215300789402,"eez","eez",1,"Cocos Islands"
2,"oa",0.00599300860433119,"eez","eez",2,"Christmas Island"
3,"oa",0.00181533860237849,"eez","eez",3,"Norfolk Island"
4,"oa",0.00996993468464682,"eez","eez",4,"Macquarie Island"
5,"oa",0.00423199060087503,"eez","eez",5,"New Caledonia"
6,"oa",0.00428031580929015,"eez","eez",6,"Vanuatu"
7,"oa",0.00357351974212429,"eez","eez",7,"Solomon Islands"
8,"oa",0.00445708224344608,"eez","eez",8,"Palau"
9,"oa",0.00370606366632402,"eez","eez",9,"Micronesia"
10,"oa",0.00479136606131318,"eez","eez",10,"Nauru"
11,"oa",0.00462245482152178,"eez","eez",11,"Marshall Islands"
12,"oa",0.00503138258976958,"eez","eez",12,"Wake Island"
13,"oa",0.00548829751619337,"eez","eez",13,"Northern Mariana Islands and Guam"
14,"oa",0.00408788286110039,"eez","eez",14,"Taiwan"
15,"oa",0.0047265216761576,"eez","eez",15,"Philippines"
16,"oa",0.00144612665925093,"eez","eez",16,"Australia"
17,"oa",0.000986798310925198,"eez","eez",17,"Papua New Guinea"
18,"oa",0.00460253631048973,"eez","eez",18,"Fiji"
19,"oa",0.00475447734129891,"eez","eez",19,"Tuvalu"
20,"oa",0.00162901274901214,"eez","eez",20,"South Korea"
21,"oa",0.000752582803119048,"eez","eez",21,"North Korea"
24,"oa",0.000997778977204908,"eez","eez",24,"Cambodia"
25,"oa",0.00159418574319468,"eez","eez",25,"Thailand"
26,"oa",0.00230158848410032,"eez","eez",26,"Andaman and Nicobar"
28,"oa",0.00149710000337538,"eez","eez",28,"Comoro Islands"
29,"oa",0.00117528066823053,"eez","eez",29,"Mayotte"
30,"oa",0.00166467163246125,"eez","eez",30,"Glorioso Islands"
31,"oa",0.00141718992144423,"eez","eez",31,"Seychelles"
32,"oa",0.0032772310048294,"eez","eez",32,"Reunion"
33,"oa",0.00285867781796677,"eez","eez",33,"Juan de Nova Island"
34,"oa",0.0019449092928056,"eez","eez",34,"Bassas da India"
35,"oa",0.00265058368677273,"eez","eez",35,"Ile Europa"
36,"oa",0.00260516269859878,"eez","eez",36,"Ile Tromelin"
37,"oa",0.00239916768523145,"eez","eez",37,"Mauritius"
38,"oa",0.00223225363903517,"eez","eez",38,"British Indian Ocean Territory"
39,"oa",0.00243359809109082,"eez","eez",39,"Maldives"
40,"oa",0.000945612835674526,"eez","eez",40,"Sri Lanka"
41,"oa",0.000886766677594128,"eez","eez",41,"Mozambique"
42,"oa",0.00121567753959383,"eez","eez",42,"Madagascar"
43,"oa",0.000966935250798573,"eez","eez",43,"Kenya"
44,"oa",0.000854761278832983,"eez","eez",44,"Somalia"
45,"oa",0.000657174291310409,"eez","eez",45,"Eritrea"
46,"oa",0.00188139662396991,"eez","eez",46,"Djibouti"
47,"oa",0.000994802029343508,"eez","eez",47,"Yemen"
48,"oa",0.00133081803623292,"eez","eez",48,"Oman"
49,"oa",0.00135368457055864,"eez","eez",49,"Sudan"
50,"oa",0.00146969630591364,"eez","eez",50,"Saudi Arabia"
51,"oa",0.00193948013327372,"eez","eez",51,"Kuwait"
52,"oa",0.00115110460498974,"eez","eez",52,"Bahrain"
53,"oa",0.00119582945926517,"eez","eez",53,"Pakistan"
54,"oa",0.00142018964142584,"eez","eez",54,"United Arab Emirates"
55,"oa",0.00794833081369614,"eez","eez",55,"Azores"
56,"oa",0.00591799763163234,"eez","eez",56,"Cape Verde"
57,"oa",0.00619615110952012,"eez","eez",57,"Madeira"
58,"oa",0.00459637791898053,"eez","eez",58,"Canary Islands"
59,"oa",0.00219854208661971,"eez","eez",59,"Belgium"
60,"oa",0.00509423703604609,"eez","eez",60,"Gibraltar"
61,"oa",0.0018530486721036,"eez","eez",61,"Tunisia"
62,"oa",0.00312780565597168,"eez","eez",62,"Morocco"
63,"oa",0.00147387769568565,"eez","eez",63,"Western Sahara"
64,"oa",0.0028830254817537,"eez","eez",64,"Mauritania"
65,"oa",0.00241416445328289,"eez","eez",65,"Gambia"
66,"oa",0.00289073530145213,"eez","eez",66,"Senegal"
67,"oa",0.00220115050545354,"eez","eez",67,"Libya"
68,"oa",0.00327138479792587,"eez","eez",68,"Malta"
69,"oa",0.00223999769799706,"eez","eez",69,"Latvia"
70,"oa",0.00325673083197721,"eez","eez",70,"Estonia"
71,"oa",0.0050269445907228,"eez","eez",71,"Bulgaria"
72,"oa",0.00492085199469081,"eez","eez",72,"Romania"
73,"oa",0.00640868696183891,"eez","eez",73,"Russia"
74,"oa",0.0216160992403284,"eez","eez",74,"Georgia"
75,"oa",0.0124844896157265,"eez","eez",75,"Ukraine"
76,"oa",0.00899874326763316,"eez","eez",76,"Turkey"
77,"oa",0.00174395765623966,"eez","eez",77,"Syria"
78,"oa",0.00183397205880443,"eez","eez",78,"Lebanon"
79,"oa",0.000603755413063216,"eez","eez",79,"Israel"
80,"oa",0.00654822777862572,"eez","eez",80,"Greece"
81,"oa",0.00382151155007264,"eez","eez",81,"Cyprus"
82,"oa",0.00475590143994148,"eez","eez",82,"Albania"
84,"oa",0.00399359975006266,"eez","eez",84,"Algeria"
85,"oa",0.00246755390211326,"eez","eez",85,"Ascension"
86,"oa",0.00450340309641445,"eez","eez",86,"Saint Helena"
88,"oa",0.00601808344413678,"eez","eez",88,"Tristan da Cunha"
89,"oa",0.0110486006544501,"eez","eez",89,"South Georgia and the South Sandwich Islands"
90,"oa",0.00540828510110938,"eez","eez",90,"Prince Edward Islands"
91,"oa",0.00709727890346616,"eez","eez",91,"Crozet Islands"
92,"oa",0.00691066193975204,"eez","eez",92,"Amsterdam Island and Saint Paul Island"
93,"oa",0.00278645464736584,"eez","eez",93,"Kerguelen Islands"
94,"oa",0.00233692288728586,"eez","eez",94,"Heard and McDonald Islands"
95,"oa",0.00176128041434244,"eez","eez",95,"Falkland Islands"
96,"oa",0.0024520981312738,"eez","eez",96,"Sierra Leone"
97,"oa",0.00093396930378131,"eez","eez",97,"Liberia"
98,"oa",0.00354257559124234,"eez","eez",98,"Togo"
99,"oa",0.00471075257587919,"eez","eez",99,"Benin"
100,"oa",0.00158911610423204,"eez","eez",100,"Republique du Congo"
101,"oa",0.000473793588219513,"eez","eez",101,"Namibia"
102,"oa",0.00198781983167062,"eez","eez",102,"South Africa"
103,"oa",0.00274427199652802,"eez","eez",103,"Sao Tome and Principe"
104,"oa",0.00207093045033265,"eez","eez",104,"Equatorial Guinea"
105,"oa",0.0129104467976287,"eez","eez",105,"Bouvet Island"
106,"oa",0.00186664494374584,"eez","eez",106,"Ghana"
107,"oa",0.00318200486446066,"eez","eez",107,"Clipperton Island"
108,"oa",0.00317411857197498,"eez","eez",108,"Bermuda"
110,"oa",0.000989821790461702,"eez","eez",110,"Bahamas"
111,"oa",0.00122244415686869,"eez","eez",111,"Turks and Caicos Islands"
112,"oa",0.000427411039690514,"eez","eez",112,"Cuba"
113,"oa",0.000512547613658483,"eez","eez",113,"Cayman Islands"
114,"oa",0.000462799447189412,"eez","eez",114,"Haiti"
115,"oa",0.000208592088378203,"eez","eez",115,"Dominican Republic"
116,"oa",0.000150655627436831,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States"
117,"oa",0.000335308515395329,"eez","eez",117,"British Virgin Islands"
118,"oa",0.000432413499476803,"eez","eez",118,"Anguilla"
119,"oa",0.000783637676441898,"eez","eez",119,"Saint Kitts and Nevis"
120,"oa",0.000726490271642172,"eez","eez",120,"Antigua and Barbuda"
121,"oa",0.000782876835554371,"eez","eez",121,"Montserrat"
122,"oa",0.000885975006836042,"eez","eez",122,"Saint Lucia"
123,"oa",0.0009157108019418,"eez","eez",123,"Dominica"
124,"oa",0.00101735080416535,"eez","eez",124,"Barbados"
125,"oa",0.0014691482982152,"eez","eez",125,"Grenada"
126,"oa",0.000663521368421902,"eez","eez",126,"Trinidad and Tobago"
127,"oa",0.000937733476212137,"eez","eez",127,"Saint Vincent and the Grenadines"
129,"oa",0.00221147352684152,"eez","eez",129,"Panama"
130,"oa",0.000669709802122635,"eez","eez",130,"Costa Rica"
131,"oa",0.000676397678946373,"eez","eez",131,"Nicaragua"
132,"oa",0.00168693027659033,"eez","eez",132,"Colombia"
133,"oa",0.00127234541016339,"eez","eez",133,"Honduras"
134,"oa",-0.00221935874040455,"eez","eez",134,"El Salvador"
135,"oa",0.00233328923675002,"eez","eez",135,"Mexico"
136,"oa",0.000156173147155488,"eez","eez",136,"Guatemala"
137,"oa",-0.000280895644802757,"eez","eez",137,"Ecuador"
138,"oa",0.000258299008015905,"eez","eez",138,"Peru"
139,"oa",0.0010634526436897,"eez","eez",139,"Venezuela"
140,"oa",0.000960854483082697,"eez","eez",140,"Guadeloupe and Martinique"
141,"oa",0.00618335289716249,"eez","eez",141,"Faeroe Islands"
143,"oa",0.00501618109757531,"eez","eez",143,"Iceland"
144,"oa",0.00853647117564689,"eez","eez",144,"Jan Mayen"
145,"oa",0.0094475438739841,"eez","eez",145,"Greenland"
146,"oa",0.00793932391316327,"eez","eez",146,"Pitcairn"
147,"oa",0.00405899832326044,"eez","eez",147,"French Polynesia"
148,"oa",0.000144807980923628,"eez","eez",148,"Line Islands (Kiribati)"
149,"oa",0.00318357320380236,"eez","eez",149,"Jarvis Island"
150,"oa",6.82249751087129e-05,"eez","eez",150,"Palmyra Atoll"
151,"oa",0.00476732306012938,"eez","eez",151,"American Samoa"
152,"oa",0.0046719126940702,"eez","eez",152,"Samoa"
153,"oa",0.00483819286244797,"eez","eez",153,"Cook Islands"
154,"oa",0.00447668135978368,"eez","eez",154,"Niue"
155,"oa",0.00509526543151553,"eez","eez",155,"Tonga"
156,"oa",0.00530471522009768,"eez","eez",156,"Tokelau"
157,"oa",0.00446280364088464,"eez","eez",157,"Phoenix Islands (Kiribati)"
158,"oa",0.00574477977796993,"eez","eez",158,"Howland Island and Baker Island"
159,"oa",0.003855943518012,"eez","eez",159,"Johnston Atoll"
161,"oa",0.00472792936839437,"eez","eez",161,"Wallis and Futuna"
162,"oa",0.00302726314611749,"eez","eez",162,"New Zealand"
163,"oa",0.00467699897619396,"eez","eez",163,"United States"
164,"oa",0.00183182461398851,"eez","eez",164,"Belize"
166,"oa",0.000121308277423691,"eez","eez",166,"Jamaica"
167,"oa",0.000339119495908231,"eez","eez",167,"Guyana"
168,"oa",0.000374025529811313,"eez","eez",168,"Suriname"
169,"oa",0.000536442255056724,"eez","eez",169,"French Guiana"
171,"oa",0.00113050520424047,"eez","eez",171,"Brazil"
172,"oa",0.00260437431527206,"eez","eez",172,"Argentina"
173,"oa",0.000768807090155874,"eez","eez",173,"Uruguay"
174,"oa",0.00203603972678422,"eez","eez",174,"Finland"
175,"oa",0.00259955554417279,"eez","eez",175,"Denmark"
176,"oa",0.00246173645149541,"eez","eez",176,"Germany"
177,"oa",0.00265997966050736,"eez","eez",177,"Netherlands"
178,"oa",0.00368556461975107,"eez","eez",178,"Poland"
179,"oa",0.00300512198983623,"eez","eez",179,"France"
180,"oa",0.00362104332124442,"eez","eez",180,"United Kingdom"
181,"oa",0.00409112718124416,"eez","eez",181,"Ireland"
182,"oa",0.00247378640961091,"eez","eez",182,"Spain"
183,"oa",0.00311853472473021,"eez","eez",183,"Portugal"
184,"oa",0.00325273026526463,"eez","eez",184,"Italy"
185,"oa",0.004319429196502,"eez","eez",185,"Monaco"
186,"oa",0.00369926246635947,"eez","eez",186,"Montenegro"
187,"oa",0.00492583163829853,"eez","eez",187,"Croatia"
188,"oa",0.00481215317508784,"eez","eez",188,"Slovenia"
189,"oa",0.00170711529511933,"eez","eez",189,"Lithuania"
190,"oa",0.00154766416909877,"eez","eez",190,"Qatar"
191,"oa",0.00148623838688051,"eez","eez",191,"Iran"
192,"oa",0.00153688221558498,"eez","eez",192,"Iraq"
193,"oa",0.00395063469806836,"eez","eez",193,"Guinea Bissau"
194,"oa",0.00373966127970831,"eez","eez",194,"Guinea"
195,"oa",0.000998806797009301,"eez","eez",195,"Ivory Coast"
196,"oa",0.00454454682229374,"eez","eez",196,"Nigeria"
197,"oa",0.00137500373451236,"eez","eez",197,"Cameroon"
198,"oa",0.00292479486562505,"eez","eez",198,"Gabon"
199,"oa",0.000155867115846258,"eez","eez",199,"Democratic Republic of the Congo"
200,"oa",0.00181419702627768,"eez","eez",200,"Angola"
202,"oa",0.000822410377120948,"eez","eez",202,"Tanzania"
203,"oa",0.0011477271304775,"eez","eez",203,"India"
204,"oa",0.000632289990978499,"eez","eez",204,"Bangladesh"
205,"oa",0.00114610375907925,"eez","eez",205,"Myanmar"
206,"oa",0.00262694928269209,"eez","eez",206,"Malaysia"
207,"oa",0.00124882297668176,"eez","eez",207,"Vietnam"
208,"oa",0.00422866027469026,"eez","eez",208,"Singapore"
209,"oa",0.00141644719679518,"eez","eez",209,"China"
210,"oa",0.00416573183780673,"eez","eez",210,"Japan"
212,"oa",0.00528594359228928,"eez","eez",212,"Gilbert Islands (Kiribati)"
214,"oa",0.00138514479289113,"eez","eez",214,"Egypt"
215,"oa",0.00214797394234956,"eez","eez",215,"Jordan"
216,"oa",0.00333561571829157,"eez","eez",216,"Indonesia"
218,"oa",0.00503420245382562,"eez","eez",218,"Canada"
219,"oa",0.0020496710726869,"eez","eez",219,"Saint Pierre and Miquelon"
220,"oa",0.000763221575813505,"eez","eez",220,"Sint Maarten"
221,"oa",0.000628427795557575,"eez","eez",221,"Northern Saint-Martin"
222,"oa",0.00234613618750423,"eez","eez",222,"Sweden"
223,"oa",0.00450404364576227,"eez","eez",223,"Norway"
224,"oa",0.00437373550263787,"eez","eez",224,"Chile"
227,"oa",0.00194543276565874,"eez","eez",227,"Jersey"
228,"oa",0.00281684678317931,"eez","eez",228,"Guernsey"
231,"oa",0.00586458174507785,"eez","eez",231,"East Timor"
232,"oa",0.00623593773608181,"eez","eez",232,"Bosnia and Herzegovina"
237,"oa",0.00648180455134091,"eez","eez",237,"Oecussi Ambeno"
244,"oa",0.00234645705348209,"eez","eez",244,"Curacao"
245,"oa",0.00235151924837129,"eez","eez",245,"Bonaire"
247,"oa",0.00589672793185875,"eez","eez",247,"Brunei"
248,"oa",0.000835357808791198,"eez","eez",248,"Saba"
249,"oa",0.000814387763021877,"eez","eez",249,"Sint Eustatius"
250,"oa",0.00197599357631492,"eez","eez",250,"Aruba"
1,"organic",0,"eez","eez",1,"Cocos Islands"
2,"organic",0,"eez","eez",2,"Christmas Island"
3,"organic",0,"eez","eez",3,"Norfolk Island"
4,"organic",7.79706872062269e-05,"eez","eez",4,"Macquarie Island"
5,"organic",-0.000424845728122183,"eez","eez",5,"New Caledonia"
6,"organic",6.55301219262791e-05,"eez","eez",6,"Vanuatu"
7,"organic",-0.000112844853578212,"eez","eez",7,"Solomon Islands"
8,"organic",6.7196457668586e-06,"eez","eez",8,"Palau"
9,"organic",-3.89261249881885e-05,"eez","eez",9,"Micronesia"
10,"organic",0,"eez","eez",10,"Nauru"
11,"organic",0,"eez","eez",11,"Marshall Islands"
12,"organic",0,"eez","eez",12,"Wake Island"
13,"organic",0,"eez","eez",13,"Northern Mariana Islands and Guam"
14,"organic",0.00795635219846109,"eez","eez",14,"Taiwan"
15,"organic",-0.000861575417191533,"eez","eez",15,"Philippines"
16,"organic",-0.000361270147294757,"eez","eez",16,"Australia"
17,"organic",-0.00016032687817755,"eez","eez",17,"Papua New Guinea"
18,"organic",0.00385453418470503,"eez","eez",18,"Fiji"
19,"organic",0,"eez","eez",19,"Tuvalu"
20,"organic",-0.00224065694399293,"eez","eez",20,"South Korea"
21,"organic",0.000566461004578213,"eez","eez",21,"North Korea"
24,"organic",0.000299211576740018,"eez","eez",24,"Cambodia"
25,"organic",-0.00053176152930692,"eez","eez",25,"Thailand"
26,"organic",0.000562238096536735,"eez","eez",26,"Andaman and Nicobar"
28,"organic",0.000142802721821233,"eez","eez",28,"Comoro Islands"
29,"organic",0,"eez","eez",29,"Mayotte"
30,"organic",0,"eez","eez",30,"Glorioso Islands"
31,"organic",1.83159031747608e-05,"eez","eez",31,"Seychelles"
32,"organic",0,"eez","eez",32,"Reunion"
33,"organic",0,"eez","eez",33,"Juan de Nova Island"
34,"organic",0,"eez","eez",34,"Bassas da India"
35,"organic",0,"eez","eez",35,"Ile Europa"
36,"organic",0,"eez","eez",36,"Ile Tromelin"
37,"organic",-0.000196920195514175,"eez","eez",37,"Mauritius"
38,"organic",0,"eez","eez",38,"British Indian Ocean Territory"
39,"organic",0,"eez","eez",39,"Maldives"
40,"organic",-0.0131939800411516,"eez","eez",40,"Sri Lanka"
41,"organic",0.000912014256132136,"eez","eez",41,"Mozambique"
42,"organic",0.000334245484368753,"eez","eez",42,"Madagascar"
43,"organic",0.00181869794896187,"eez","eez",43,"Kenya"
44,"organic",0.00068836789083168,"eez","eez",44,"Somalia"
45,"organic",-4.67575485154815e-06,"eez","eez",45,"Eritrea"
46,"organic",-0.000176546097170106,"eez","eez",46,"Djibouti"
47,"organic",-0.00078642525512121,"eez","eez",47,"Yemen"
48,"organic",-0.000708811427872221,"eez","eez",48,"Oman"
49,"organic",7.56548938654407e-05,"eez","eez",49,"Sudan"
50,"organic",-0.000655103286048052,"eez","eez",50,"Saudi Arabia"
51,"organic",-0.000302692824669186,"eez","eez",51,"Kuwait"
52,"organic",0.00200785188683627,"eez","eez",52,"Bahrain"
53,"organic",0.00317011173114921,"eez","eez",53,"Pakistan"
54,"organic",-0.00118696967178649,"eez","eez",54,"United Arab Emirates"
55,"organic",-0.00165167876723653,"eez","eez",55,"Azores"
56,"organic",3.57613749813845e-05,"eez","eez",56,"Cape Verde"
57,"organic",-0.00191882693081198,"eez","eez",57,"Madeira"
58,"organic",-3.79670573565918e-05,"eez","eez",58,"Canary Islands"
59,"organic",0.000575543058036917,"eez","eez",59,"Belgium"
60,"organic",-0.00290500239998854,"eez","eez",60,"Gibraltar"
61,"organic",0.00099859711731391,"eez","eez",61,"Tunisia"
62,"organic",-0.0103843036792734,"eez","eez",62,"Morocco"
63,"organic",-2.33471316747517e-07,"eez","eez",63,"Western Sahara"
64,"organic",-0.000912059587547198,"eez","eez",64,"Mauritania"
65,"organic",-0.0265173478772512,"eez","eez",65,"Gambia"
66,"organic",-0.0034361728429935,"eez","eez",66,"Senegal"
67,"organic",-0.00582489884740055,"eez","eez",67,"Libya"
68,"organic",0.0001758407099469,"eez","eez",68,"Malta"
69,"organic",0.00487624973768053,"eez","eez",69,"Latvia"
70,"organic",0.000773528978247057,"eez","eez",70,"Estonia"
71,"organic",-0.00364082483478913,"eez","eez",71,"Bulgaria"
72,"organic",-0.000754384508207558,"eez","eez",72,"Romania"
73,"organic",0.000249694458976214,"eez","eez",73,"Russia"
74,"organic",-0.00203498404104468,"eez","eez",74,"Georgia"
75,"organic",0.0184298445600699,"eez","eez",75,"Ukraine"
76,"organic",-0.000459996708461099,"eez","eez",76,"Turkey"
77,"organic",-0.0158905245250374,"eez","eez",77,"Syria"
78,"organic",0.00772578764358495,"eez","eez",78,"Lebanon"
79,"organic",-0.0209730486703912,"eez","eez",79,"Israel"
80,"organic",-0.0029460428803435,"eez","eez",80,"Greece"
81,"organic",-0.00107550089104857,"eez","eez",81,"Cyprus"
82,"organic",-0.00390128713904687,"eez","eez",82,"Albania"
84,"organic",0.0275856699304821,"eez","eez",84,"Algeria"
85,"organic",0,"eez","eez",85,"Ascension"
86,"organic",0,"eez","eez",86,"Saint Helena"
88,"organic",0,"eez","eez",88,"Tristan da Cunha"
89,"organic",0,"eez","eez",89,"South Georgia and the South Sandwich Islands"
90,"organic",-0.000559221423851798,"eez","eez",90,"Prince Edward Islands"
91,"organic",0,"eez","eez",91,"Crozet Islands"
92,"organic",0,"eez","eez",92,"Amsterdam Island and Saint Paul Island"
93,"organic",0,"eez","eez",93,"Kerguelen Islands"
94,"organic",0,"eez","eez",94,"Heard and McDonald Islands"
95,"organic",0,"eez","eez",95,"Falkland Islands"
96,"organic",0.00361705597999163,"eez","eez",96,"Sierra Leone"
97,"organic",0.000792631984875989,"eez","eez",97,"Liberia"
98,"organic",-0.000518014662226496,"eez","eez",98,"Togo"
99,"organic",0.01323369467262,"eez","eez",99,"Benin"
100,"organic",0.000182485040322981,"eez","eez",100,"Republique du Congo"
101,"organic",-2.87224445016863e-05,"eez","eez",101,"Namibia"
102,"organic",-0.000453928445429778,"eez","eez",102,"South Africa"
103,"organic",-9.44796292859711e-05,"eez","eez",103,"Sao Tome and Principe"
104,"organic",-3.13896795666272e-05,"eez","eez",104,"Equatorial Guinea"
105,"organic",0,"eez","eez",105,"Bouvet Island"
106,"organic",-0.00059043325619887,"eez","eez",106,"Ghana"
107,"organic",0,"eez","eez",107,"Clipperton Island"
108,"organic",0,"eez","eez",108,"Bermuda"
110,"organic",-0.000854156430159124,"eez","eez",110,"Bahamas"
111,"organic",0,"eez","eez",111,"Turks and Caicos Islands"
112,"organic",0.000931928853411535,"eez","eez",112,"Cuba"
113,"organic",0,"eez","eez",113,"Cayman Islands"
114,"organic",-0.000369870369704916,"eez","eez",114,"Haiti"
115,"organic",-0.00170222687265064,"eez","eez",115,"Dominican Republic"
116,"organic",0,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States"
117,"organic",0,"eez","eez",117,"British Virgin Islands"
118,"organic",0,"eez","eez",118,"Anguilla"
119,"organic",-0.000395954667183899,"eez","eez",119,"Saint Kitts and Nevis"
120,"organic",0.000923700795687121,"eez","eez",120,"Antigua and Barbuda"
121,"organic",0,"eez","eez",121,"Montserrat"
122,"organic",0.000571149886593341,"eez","eez",122,"Saint Lucia"
123,"organic",-0.00168740212039705,"eez","eez",123,"Dominica"
124,"organic",-0.00206648151450701,"eez","eez",124,"Barbados"
125,"organic",-0.000152115220976743,"eez","eez",125,"Grenada"
126,"organic",0.000691887495558357,"eez","eez",126,"Trinidad and Tobago"
127,"organic",5.26898935063003e-06,"eez","eez",127,"Saint Vincent and the Grenadines"
129,"organic",-0.0116346387756081,"eez","eez",129,"Panama"
130,"organic",-0.0100450788839354,"eez","eez",130,"Costa Rica"
131,"organic",-0.00628263982546693,"eez","eez",131,"Nicaragua"
132,"organic",-0.00827001956235668,"eez","eez",132,"Colombia"
133,"organic",0.00119220316273023,"eez","eez",133,"Honduras"
134,"organic",0.00949252036152499,"eez","eez",134,"El Salvador"
135,"organic",0.00720491618542563,"eez","eez",135,"Mexico"
136,"organic",0.0123492148574614,"eez","eez",136,"Guatemala"
137,"organic",-0.00461047394699813,"eez","eez",137,"Ecuador"
138,"organic",0.00550994943721212,"eez","eez",138,"Peru"
139,"organic",0.0007720775546509,"eez","eez",139,"Venezuela"
140,"organic",0,"eez","eez",140,"Guadeloupe and Martinique"
141,"organic",0,"eez","eez",141,"Faeroe Islands"
143,"organic",-4.45292416119794e-06,"eez","eez",143,"Iceland"
144,"organic",0,"eez","eez",144,"Jan Mayen"
145,"organic",-8.74594808783345e-09,"eez","eez",145,"Greenland"
146,"organic",0,"eez","eez",146,"Pitcairn"
147,"organic",-2.76631382982032e-05,"eez","eez",147,"French Polynesia"
148,"organic",-8.93718707559554e-05,"eez","eez",148,"Line Islands (Kiribati)"
149,"organic",0,"eez","eez",149,"Jarvis Island"
150,"organic",0,"eez","eez",150,"Palmyra Atoll"
151,"organic",0,"eez","eez",151,"American Samoa"
152,"organic",-4.61859776165238e-05,"eez","eez",152,"Samoa"
153,"organic",-5.9866340150229e-06,"eez","eez",153,"Cook Islands"
154,"organic",0,"eez","eez",154,"Niue"
155,"organic",-3.69153481857244e-05,"eez","eez",155,"Tonga"
156,"organic",0,"eez","eez",156,"Tokelau"
157,"organic",0,"eez","eez",157,"Phoenix Islands (Kiribati)"
158,"organic",0,"eez","eez",158,"Howland Island and Baker Island"
159,"organic",0,"eez","eez",159,"Johnston Atoll"
161,"organic",0,"eez","eez",161,"Wallis and Futuna"
162,"organic",0.00471829652795946,"eez","eez",162,"New Zealand"
163,"organic",-0.00263708244145967,"eez","eez",163,"United States"
164,"organic",0.00286293352946352,"eez","eez",164,"Belize"
166,"organic",-0.00236662166783794,"eez","eez",166,"Jamaica"
